Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
692;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
693;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
694;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
695;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
696;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
697;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
698;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
699;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares Sc;End poverty in all its forms everywhere;1
700;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
701;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
702;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
703;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
704;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
705;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
706;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
707;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares St;End poverty in all its forms everywhere;1
708;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
709;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
710;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
711;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
712;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
713;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
714;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
715;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares Others;End poverty in all its forms everywhere;1
716;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
717;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
718;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
719;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
720;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
721;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
722;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
723;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
724;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;% of medium land holders to total land holders,Medium Agricultural Land Holders 4-10 Hectares Total;End poverty in all its forms everywhere;1
725;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
726;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
727;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
728;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
729;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
730;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
731;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
732;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectare;End poverty in all its forms everywhere;1
733;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
734;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
735;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
736;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
737;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
738;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
739;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
740;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectar;End poverty in all its forms everywhere;1
741;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
742;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
743;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
744;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
745;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
746;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
747;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
748;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
749;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
750;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
751;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institution,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
752;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Total,Numbers,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
753;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Male,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
754;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Female,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
755;4;Agriculture, Horticulture & Sericulture;4.19;Agricultural Land Holdings and Area per 2015-16 census;Institutions,Area,Large Agricultural Land Holders More than 10 Hectares;End poverty in all its forms everywhere;1
