Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description;Goal;top_n_goal_id
364;4;Agriculture, Horticulture & Sericulture;4.2;Gross and Net area Irrigated under different Sources 2018- 19;Gross Net Area Irrigated,Tube wells,Gross Net Area Irrigated Hectares, Gross and Net area Irrigated under different Sources 2018- 19, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
1403;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Borewells drilled in 2019-20,Bore Wells drilled, Drinking Water Supply Facilities on 31-03-2020, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1404;14;Rural Development and Panchayat Raj;14.5;Drinking Water Supply Facilities on 31-03-2020;Total Borewells on 31-3-2020,Bore Wells drilled, Drinking Water Supply Facilities on 31-03-2020, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1424;15;Housing;15.3;Households by Source Of Drinking Water per 2011 Census in Percentage;Well,Source of Drinking Wate, Households by Source Of Drinking Water per 2011 Census in Percentage, Housing;Ensure healthy lives and promote well-being for all at all ages;3
977;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Multiaxled Airculated Vehicles,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;Ensure healthy lives and promote well-being for all at all ages;3
978;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Trucks and Lorries,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;Ensure healthy lives and promote well-being for all at all ages;3
979;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Four Wheelers,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;Ensure healthy lives and promote well-being for all at all ages;3
980;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Wheelers,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;Ensure healthy lives and promote well-being for all at all ages;3
1389;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Registered and Distributed Job Cards, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1390;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;No. of Householdsdemanded Employment, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1391;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Provided employement, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1392;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Male,Man days Generated In Lakhs, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1393;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Female,Man days Generated In Lakhs, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1394;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Total,Man days Generated In Lakhs, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
1395;14;Rural Development and Panchayat Raj;14.3;Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20;Number of Households Completed 100 days of employment, Phisical Progress under Mahathma Gandhi National Rural Employment Guarantee Act Mgnrega during 2019-20, Rural Development and Panchayat Raj;Ensure healthy lives and promote well-being for all at all ages;3
163;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,0-14 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3
164;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Female,0-14 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3
165;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Total,0-14 2011, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3
166;2;Area and Population;2.11;Age wise Population per 2011 Census and Projected population of 2021;Male,0-14 2021, Age wise Population per 2011 Census and Projected population of 2021, Area and Population;Ensure healthy lives and promote well-being for all at all ages;3
580;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
581;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;St,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
582;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Others,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
583;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Total,Farmers and reelers benefited under Sericulture Development Programme, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
584;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Sc,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
585;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;St,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
586;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Others,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
587;4;Agriculture, Horticulture & Sericulture;4.18;Sericulture 2019-20;Total,Farmers and reelers benefited under New initiative for Sericulture development Assoistance to Stakeholders, Sericulture 2019-20, Agriculture, Horticulture & Sericulture;Ensure healthy lives and promote well-being for all at all ages;3
1341;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. Of Stree Shakti Self Help Groups, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Ensure healthy lives and promote well-being for all at all ages;3
1342;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;% of Self help groups to state total, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Ensure healthy lives and promote well-being for all at all ages;3
1343;13;Women & Child Development;13.1;Stree Shakthi self help groups members till 31-03-2020;No. of Sc Women,Self Help Group Members, Stree Shakthi self help groups members till 31-03-2020, Women & Child Development;Ensure healthy lives and promote well-being for all at all ages;3
981;9;Transport and Communication;9.1;Motor Vehicles on 31-03-2020 In Cumulative Numbers;Total,Goods Vehicles, Motor Vehicles on 31-03-2020 In Cumulative Numbers, Transport and Communication;Ensure healthy lives and promote well-being for all at all ages;3
1152;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,Taluk Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;Ensure healthy lives and promote well-being for all at all ages;3
1154;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Beds,District Hospitals, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;Ensure healthy lives and promote well-being for all at all ages;3
1155;11;Health & Family Welfare Services;11.1;Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative;Nos.,Other Hospitals under Hfw, Taluk District Autonomous Teaching and Other Hospitals on 31-3-2020 In numbers Cumulative, Health & Family Welfare Services;Ensure healthy lives and promote well-being for all at all ages;3
1174;11;Health & Family Welfare Services;11.2;No.of Hospitals Doctors Beds on 31-3-2020 Cumulative;% to state total,Total No.of Hospitals and Beds Govt Private, No.of Hospitals Doctors Beds on 31-3-2020 Cumulative, Health & Family Welfare Services;Ensure healthy lives and promote well-being for all at all ages;3
1195;11;Health & Family Welfare Services;11.5;Aids Leprosy and Tb Control Programmes In numbers;Ts/tg,Identified Aids patients,Aids Patients identified and death occured during 2019-20, Aids Leprosy and Tb Control Programmes In numbers, Health & Family Welfare Services;Ensure healthy lives and promote well-being for all at all ages;3
